hour,day_of_year,month,temperature_c,relative_humidity_percent,ghi_w_m2,dni_w_m2,dhi_w_m2,location,latitude,longitude,days_since_planting,growth_stage,heat_index_approx,heat_risk_class
8,211,7,26.10272727,52.35491539,635.9243319,549.0059313,194.4069134,Arkansas,34.7,-92.4,89,reproductive,35.11878745,Low
8,211,7,26.10272727,52.35491539,635.9243319,549.0059313,194.4069134,Minnesota,44.9,-93.1,75,vegetative,35.11878745,Low
8,211,7,26.10272727,52.35491539,635.9243319,549.0059313,194.4069134,Ohio,40.4,-82.9,80,reproductive,35.11878745,Low
8,211,7,26.10272727,52.35491539,635.9243319,549.0059313,194.4069134,Virginia,37.5,-77.5,95,reproductive,35.11878745,Low
8,211,7,26.10272727,52.35491539,635.9243319,549.0059313,194.4069134,Wisconsin,43.1,-89.4,70,vegetative,35.11878745,Low
9,211,7,26.50090909,42.69238219,576.6997823,459.0835346,140.0523022,Arkansas,34.7,-92.4,89,reproductive,34.03199639,Low
9,211,7,26.50090909,42.69238219,576.6997823,459.0835346,140.0523022,Minnesota,44.9,-93.1,75,vegetative,34.03199639,Low
9,211,7,26.50090909,42.69238219,576.6997823,459.0835346,140.0523022,Ohio,40.4,-82.9,80,reproductive,34.03199639,Low
9,211,7,26.50090909,42.69238219,576.6997823,459.0835346,140.0523022,Virginia,37.5,-77.5,95,reproductive,34.03199639,Low
9,211,7,26.50090909,42.69238219,576.6997823,459.0835346,140.0523022,Wisconsin,43.1,-89.4,70,vegetative,34.03199639,Low
10,211,7,26.89909091,33.75149507,356.2936568,218.9798121,102.5919851,Arkansas,34.7,-92.4,89,reproductive,32.99755585,Low
10,211,7,26.89909091,33.75149507,356.2936568,218.9798121,102.5919851,Minnesota,44.9,-93.1,75,vegetative,32.99755585,Low
10,211,7,26.89909091,33.75149507,356.2936568,218.9798121,102.5919851,Ohio,40.4,-82.9,80,reproductive,32.99755585,Low
10,211,7,26.89909091,33.75149507,356.2936568,218.9798121,102.5919851,Virginia,37.5,-77.5,95,reproductive,32.99755585,Low
10,211,7,26.89909091,33.75149507,356.2936568,218.9798121,102.5919851,Wisconsin,43.1,-89.4,70,vegetative,32.99755585,Low
11,211,7,27.29727273,41.4088,250.1120797,135.5882501,49.4897938,Arkansas,34.7,-92.4,89,reproductive,34.96051869,Low
11,211,7,27.29727273,41.4088,250.1120797,135.5882501,49.4897938,Minnesota,44.9,-93.1,75,vegetative,34.96051869,Low
11,211,7,27.29727273,41.4088,250.1120797,135.5882501,49.4897938,Ohio,40.4,-82.9,80,reproductive,34.96051869,Low
11,211,7,27.29727273,41.4088,250.1120797,135.5882501,49.4897938,Virginia,37.5,-77.5,95,reproductive,34.96051869,Low
11,211,7,27.29727273,41.4088,250.1120797,135.5882501,49.4897938,Wisconsin,43.1,-89.4,70,vegetative,34.96051869,Low
12,211,7,27.69545455,51.09120496,0,39.47428415,3.258257103,Arkansas,34.7,-92.4,89,reproductive,37.37893229,Low
12,211,7,27.69545455,51.09120496,0,39.47428415,3.258257103,Minnesota,44.9,-93.1,75,vegetative,37.37893229,Low
12,211,7,27.69545455,51.09120496,0,39.47428415,3.258257103,Ohio,40.4,-82.9,80,reproductive,37.37893229,Low
12,211,7,27.69545455,51.09120496,0,39.47428415,3.258257103,Virginia,37.5,-77.5,95,reproductive,37.37893229,Low
12,211,7,27.69545455,51.09120496,0,39.47428415,3.258257103,Wisconsin,43.1,-89.4,70,vegetative,37.37893229,Low
13,211,7,28.09363636,61.199467,0,0,0,Arkansas,34.7,-92.4,89,reproductive,39.97238098,Low
13,211,7,28.09363636,61.199467,0,0,0,Minnesota,44.9,-93.1,75,vegetative,39.97238098,Low
13,211,7,28.09363636,61.199467,0,0,0,Ohio,40.4,-82.9,80,reproductive,39.97238098,Low
13,211,7,28.09363636,61.199467,0,0,0,Virginia,37.5,-77.5,95,reproductive,39.97238098,Low
13,211,7,28.09363636,61.199467,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,39.97238098,Low
14,211,7,28.49181818,42.26423374,0,0,0,Arkansas,34.7,-92.4,89,reproductive,36.89234079,Low
14,211,7,28.49181818,42.26423374,0,0,0,Minnesota,44.9,-93.1,75,vegetative,36.89234079,Low
14,211,7,28.49181818,42.26423374,0,0,0,Ohio,40.4,-82.9,80,reproductive,36.89234079,Low
14,211,7,28.49181818,42.26423374,0,0,0,Virginia,37.5,-77.5,95,reproductive,36.89234079,Low
14,211,7,28.49181818,42.26423374,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,36.89234079,Low
15,211,7,28.89,88.45971543,0,0,0,Arkansas,34.7,-92.4,89,reproductive,46.89371206,Low
15,211,7,28.89,88.45971543,0,0,0,Minnesota,44.9,-93.1,75,vegetative,46.89371206,Low
15,211,7,28.89,88.45971543,0,0,0,Ohio,40.4,-82.9,80,reproductive,46.89371206,Low
15,211,7,28.89,88.45971543,0,0,0,Virginia,37.5,-77.5,95,reproductive,46.89371206,Low
15,211,7,28.89,88.45971543,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,46.89371206,Low
16,211,7,28.40333333,34.6110088,0,0,0,Arkansas,34.7,-92.4,89,reproductive,35.24652519,Low
16,211,7,28.40333333,34.6110088,0,0,0,Minnesota,44.9,-93.1,75,vegetative,35.24652519,Low
16,211,7,28.40333333,34.6110088,0,0,0,Ohio,40.4,-82.9,80,reproductive,35.24652519,Low
16,211,7,28.40333333,34.6110088,0,0,0,Virginia,37.5,-77.5,95,reproductive,35.24652519,Low
16,211,7,28.40333333,34.6110088,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,35.24652519,Low
17,211,7,27.91666667,35.68750822,0,0,0,Arkansas,34.7,-92.4,89,reproductive,34.77072785,Low
17,211,7,27.91666667,35.68750822,0,0,0,Minnesota,44.9,-93.1,75,vegetative,34.77072785,Low
17,211,7,27.91666667,35.68750822,0,0,0,Ohio,40.4,-82.9,80,reproductive,34.77072785,Low
17,211,7,27.91666667,35.68750822,0,0,0,Virginia,37.5,-77.5,95,reproductive,34.77072785,Low
17,211,7,27.91666667,35.68750822,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,34.77072785,Low
18,211,7,27.43,70.95614172,0,0,0,Arkansas,34.7,-92.4,89,reproductive,40.66634854,Low
18,211,7,27.43,70.95614172,0,0,0,Minnesota,44.9,-93.1,75,vegetative,40.66634854,Low
18,211,7,27.43,70.95614172,0,0,0,Ohio,40.4,-82.9,80,reproductive,40.66634854,Low
18,211,7,27.43,70.95614172,0,0,0,Virginia,37.5,-77.5,95,reproductive,40.66634854,Low
18,211,7,27.43,70.95614172,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,40.66634854,Low
19,211,7,26.94333333,75.3036947,0,0,0,Arkansas,34.7,-92.4,89,reproductive,40.58601975,Low
19,211,7,26.94333333,75.3036947,0,0,0,Minnesota,44.9,-93.1,75,vegetative,40.58601975,Low
19,211,7,26.94333333,75.3036947,0,0,0,Ohio,40.4,-82.9,80,reproductive,40.58601975,Low
19,211,7,26.94333333,75.3036947,0,0,0,Virginia,37.5,-77.5,95,reproductive,40.58601975,Low
19,211,7,26.94333333,75.3036947,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,40.58601975,Low
20,211,7,26.45666667,88.34708814,0,0,0,Arkansas,34.7,-92.4,89,reproductive,41.99985184,Low
20,211,7,26.45666667,88.34708814,0,0,0,Minnesota,44.9,-93.1,75,vegetative,41.99985184,Low
20,211,7,26.45666667,88.34708814,0,0,0,Ohio,40.4,-82.9,80,reproductive,41.99985184,Low
20,211,7,26.45666667,88.34708814,0,0,0,Virginia,37.5,-77.5,95,reproductive,41.99985184,Low
20,211,7,26.45666667,88.34708814,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,41.99985184,Low
21,211,7,25.97,61.82665329,0,0,0,Arkansas,34.7,-92.4,89,reproductive,36.53200201,Low
21,211,7,25.97,61.82665329,0,0,0,Minnesota,44.9,-93.1,75,vegetative,36.53200201,Low
21,211,7,25.97,61.82665329,0,0,0,Ohio,40.4,-82.9,80,reproductive,36.53200201,Low
21,211,7,25.97,61.82665329,0,0,0,Virginia,37.5,-77.5,95,reproductive,36.53200201,Low
21,211,7,25.97,61.82665329,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,36.53200201,Low
22,211,7,25.48333333,39.9560357,0,0,0,Arkansas,34.7,-92.4,89,reproductive,32.11059291,Low
22,211,7,25.48333333,39.9560357,0,0,0,Minnesota,44.9,-93.1,75,vegetative,32.11059291,Low
22,211,7,25.48333333,39.9560357,0,0,0,Ohio,40.4,-82.9,80,reproductive,32.11059291,Low
22,211,7,25.48333333,39.9560357,0,0,0,Virginia,37.5,-77.5,95,reproductive,32.11059291,Low
22,211,7,25.48333333,39.9560357,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,32.11059291,Low
23,211,7,24.99666667,86.27573729,0,0,0,Arkansas,34.7,-92.4,89,reproductive,38.88913775,Low
23,211,7,24.99666667,86.27573729,0,0,0,Minnesota,44.9,-93.1,75,vegetative,38.88913775,Low
23,211,7,24.99666667,86.27573729,0,0,0,Ohio,40.4,-82.9,80,reproductive,38.88913775,Low
23,211,7,24.99666667,86.27573729,0,0,0,Virginia,37.5,-77.5,95,reproductive,38.88913775,Low
23,211,7,24.99666667,86.27573729,0,0,0,Wisconsin,43.1,-89.4,70,vegetative,38.88913775,Low
0,212,7,28.3,88.8140636,18.73990682,0,13.40907123,Arkansas,34.7,-92.4,90,reproductive,45.75225559,Low
0,212,7,28.3,88.8140636,18.73990682,0,13.40907123,Minnesota,44.9,-93.1,76,vegetative,45.75225559,Low
0,212,7,28.3,88.8140636,18.73990682,0,13.40907123,Ohio,40.4,-82.9,81,reproductive,45.75225559,Low
0,212,7,28.3,88.8140636,18.73990682,0,13.40907123,Virginia,37.5,-77.5,96,reproductive,45.75225559,Low
0,212,7,28.3,88.8140636,18.73990682,0,13.40907123,Wisconsin,43.1,-89.4,71,vegetative,45.75225559,Low
1,212,7,27.5125,85.41083446,281.8915022,127.2334528,54.58897258,Arkansas,34.7,-92.4,90,reproductive,43.52426057,Low
1,212,7,27.5125,85.41083446,281.8915022,127.2334528,54.58897258,Minnesota,44.9,-93.1,76,vegetative,43.52426057,Low
1,212,7,27.5125,85.41083446,281.8915022,127.2334528,54.58897258,Ohio,40.4,-82.9,81,reproductive,43.52426057,Low
1,212,7,27.5125,85.41083446,281.8915022,127.2334528,54.58897258,Virginia,37.5,-77.5,96,reproductive,43.52426057,Low
1,212,7,27.5125,85.41083446,281.8915022,127.2334528,54.58897258,Wisconsin,43.1,-89.4,71,vegetative,43.52426057,Low
2,212,7,26.725,82.29937071,377.4191046,334.5324188,109.0742302,Arkansas,34.7,-92.4,90,reproductive,41.44038271,Low
2,212,7,26.725,82.29937071,377.4191046,334.5324188,109.0742302,Minnesota,44.9,-93.1,76,vegetative,41.44038271,Low
2,212,7,26.725,82.29937071,377.4191046,334.5324188,109.0742302,Ohio,40.4,-82.9,81,reproductive,41.44038271,Low
2,212,7,26.725,82.29937071,377.4191046,334.5324188,109.0742302,Virginia,37.5,-77.5,96,reproductive,41.44038271,Low
2,212,7,26.725,82.29937071,377.4191046,334.5324188,109.0742302,Wisconsin,43.1,-89.4,71,vegetative,41.44038271,Low
3,212,7,25.9375,34.65444628,565.8240337,441.3467137,153.4314675,Arkansas,34.7,-92.4,90,reproductive,31.84596563,Low
3,212,7,25.9375,34.65444628,565.8240337,441.3467137,153.4314675,Minnesota,44.9,-93.1,76,vegetative,31.84596563,Low
3,212,7,25.9375,34.65444628,565.8240337,441.3467137,153.4314675,Ohio,40.4,-82.9,81,reproductive,31.84596563,Low
3,212,7,25.9375,34.65444628,565.8240337,441.3467137,153.4314675,Virginia,37.5,-77.5,96,reproductive,31.84596563,Low
3,212,7,25.9375,34.65444628,565.8240337,441.3467137,153.4314675,Wisconsin,43.1,-89.4,71,vegetative,31.84596563,Low
4,212,7,25.15,81.29238695,630.3628531,548.2409916,160.0165733,Arkansas,34.7,-92.4,90,reproductive,38.36287262,Low
4,212,7,25.15,81.29238695,630.3628531,548.2409916,160.0165733,Minnesota,44.9,-93.1,76,vegetative,38.36287262,Low
4,212,7,25.15,81.29238695,630.3628531,548.2409916,160.0165733,Ohio,40.4,-82.9,81,reproductive,38.36287262,Low
4,212,7,25.15,81.29238695,630.3628531,548.2409916,160.0165733,Virginia,37.5,-77.5,96,reproductive,38.36287262,Low
4,212,7,25.15,81.29238695,630.3628531,548.2409916,160.0165733,Wisconsin,43.1,-89.4,71,vegetative,38.36287262,Low
5,212,7,25.72272727,87.19361394,743.7704768,615.764623,145.4859084,Arkansas,34.7,-92.4,90,reproductive,40.39668214,Low
5,212,7,25.72272727,87.19361394,743.7704768,615.764623,145.4859084,Minnesota,44.9,-93.1,76,vegetative,40.39668214,Low
5,212,7,25.72272727,87.19361394,743.7704768,615.764623,145.4859084,Ohio,40.4,-82.9,81,reproductive,40.39668214,Low
5,212,7,25.72272727,87.19361394,743.7704768,615.764623,145.4859084,Virginia,37.5,-77.5,96,reproductive,40.39668214,Low
5,212,7,25.72272727,87.19361394,743.7704768,615.764623,145.4859084,Wisconsin,43.1,-89.4,71,vegetative,40.39668214,Low
6,212,7,26.29545455,63.13886867,723.1162148,696.3147667,218.008551,Arkansas,34.7,-92.4,90,reproductive,37.29606043,Low
6,212,7,26.29545455,63.13886867,723.1162148,696.3147667,218.008551,Minnesota,44.9,-93.1,76,vegetative,37.29606043,Low
6,212,7,26.29545455,63.13886867,723.1162148,696.3147667,218.008551,Ohio,40.4,-82.9,81,reproductive,37.29606043,Low
6,212,7,26.29545455,63.13886867,723.1162148,696.3147667,218.008551,Virginia,37.5,-77.5,96,reproductive,37.29606043,Low
6,212,7,26.29545455,63.13886867,723.1162148,696.3147667,218.008551,Wisconsin,43.1,-89.4,71,vegetative,37.29606043,Low
7,212,7,26.86818182,76.35526884,847.5822882,518.8086621,144.9484145,Arkansas,34.7,-92.4,90,reproductive,40.63896503,Low
7,212,7,26.86818182,76.35526884,847.5822882,518.8086621,144.9484145,Minnesota,44.9,-93.1,76,vegetative,40.63896503,Low
7,212,7,26.86818182,76.35526884,847.5822882,518.8086621,144.9484145,Ohio,40.4,-82.9,81,reproductive,40.63896503,Low
7,212,7,26.86818182,76.35526884,847.5822882,518.8086621,144.9484145,Virginia,37.5,-77.5,96,reproductive,40.63896503,Low
7,212,7,26.86818182,76.35526884,847.5822882,518.8086621,144.9484145,Wisconsin,43.1,-89.4,71,vegetative,40.63896503,Low
8,212,7,27.44090909,69.65373844,632.7831717,485.1419691,159.8412779,Arkansas,34.7,-92.4,90,reproductive,40.44280615,Low
8,212,7,27.44090909,69.65373844,632.7831717,485.1419691,159.8412779,Minnesota,44.9,-93.1,76,vegetative,40.44280615,Low
8,212,7,27.44090909,69.65373844,632.7831717,485.1419691,159.8412779,Ohio,40.4,-82.9,81,reproductive,40.44280615,Low
8,212,7,27.44090909,69.65373844,632.7831717,485.1419691,159.8412779,Virginia,37.5,-77.5,96,reproductive,40.44280615,Low
8,212,7,27.44090909,69.65373844,632.7831717,485.1419691,159.8412779,Wisconsin,43.1,-89.4,71,vegetative,40.44280615,Low
9,212,7,28.01363636,47.28348739,565.607698,477.6887283,121.0304257,Arkansas,34.7,-92.4,90,reproductive,37.14756514,Low
9,212,7,28.01363636,47.28348739,565.607698,477.6887283,121.0304257,Minnesota,44.9,-93.1,76,vegetative,37.14756514,Low
9,212,7,28.01363636,47.28348739,565.607698,477.6887283,121.0304257,Ohio,40.4,-82.9,81,reproductive,37.14756514,Low
9,212,7,28.01363636,47.28348739,565.607698,477.6887283,121.0304257,Virginia,37.5,-77.5,96,reproductive,37.14756514,Low
9,212,7,28.01363636,47.28348739,565.607698,477.6887283,121.0304257,Wisconsin,43.1,-89.4,71,vegetative,37.14756514,Low
10,212,7,28.58636364,65.25118856,479.1662598,292.6227068,117.5431187,Arkansas,34.7,-92.4,90,reproductive,41.62901441,Low
10,212,7,28.58636364,65.25118856,479.1662598,292.6227068,117.5431187,Minnesota,44.9,-93.1,76,vegetative,41.62901441,Low
10,212,7,28.58636364,65.25118856,479.1662598,292.6227068,117.5431187,Ohio,40.4,-82.9,81,reproductive,41.62901441,Low
10,212,7,28.58636364,65.25118856,479.1662598,292.6227068,117.5431187,Virginia,37.5,-77.5,96,reproductive,41.62901441,Low
10,212,7,28.58636364,65.25118856,479.1662598,292.6227068,117.5431187,Wisconsin,43.1,-89.4,71,vegetative,41.62901441,Low
11,212,7,29.15909091,83.36240711,212.7693328,174.5484937,84.48206637,Arkansas,34.7,-92.4,90,reproductive,46.39843807,Low
11,212,7,29.15909091,83.36240711,212.7693328,174.5484937,84.48206637,Minnesota,44.9,-93.1,76,vegetative,46.39843807,Low
11,212,7,29.15909091,83.36240711,212.7693328,174.5484937,84.48206637,Ohio,40.4,-82.9,81,reproductive,46.39843807,Low
11,212,7,29.15909091,83.36240711,212.7693328,174.5484937,84.48206637,Virginia,37.5,-77.5,96,reproductive,46.39843807,Low
11,212,7,29.15909091,83.36240711,212.7693328,174.5484937,84.48206637,Wisconsin,43.1,-89.4,71,vegetative,46.39843807,Low
12,212,7,29.73181818,59.78311683,0,0,1.547010552,Arkansas,34.7,-92.4,90,reproductive,42.52110663,Low
12,212,7,29.73181818,59.78311683,0,0,1.547010552,Minnesota,44.9,-93.1,76,vegetative,42.52110663,Low
12,212,7,29.73181818,59.78311683,0,0,1.547010552,Ohio,40.4,-82.9,81,reproductive,42.52110663,Low
12,212,7,29.73181818,59.78311683,0,0,1.547010552,Virginia,37.5,-77.5,96,reproductive,42.52110663,Low
12,212,7,29.73181818,59.78311683,0,0,1.547010552,Wisconsin,43.1,-89.4,71,vegetative,42.52110663,Low
13,212,7,30.30454545,65.40872057,0,0,0,Arkansas,34.7,-92.4,90,reproductive,44.77776633,Low
13,212,7,30.30454545,65.40872057,0,0,0,Minnesota,44.9,-93.1,76,vegetative,44.77776633,Low
13,212,7,30.30454545,65.40872057,0,0,0,Ohio,40.4,-82.9,81,reproductive,44.77776633,Low
13,212,7,30.30454545,65.40872057,0,0,0,Virginia,37.5,-77.5,96,reproductive,44.77776633,Low
13,212,7,30.30454545,65.40872057,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,44.77776633,Low
14,212,7,30.87727273,61.8878235,0,0,0,Arkansas,34.7,-92.4,90,reproductive,45.03981478,Low
14,212,7,30.87727273,61.8878235,0,0,0,Minnesota,44.9,-93.1,76,vegetative,45.03981478,Low
14,212,7,30.87727273,61.8878235,0,0,0,Ohio,40.4,-82.9,81,reproductive,45.03981478,Low
14,212,7,30.87727273,61.8878235,0,0,0,Virginia,37.5,-77.5,96,reproductive,45.03981478,Low
14,212,7,30.87727273,61.8878235,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,45.03981478,Low
15,212,7,31.45,46.94429264,0,0,0,Arkansas,34.7,-92.4,90,reproductive,42.55888169,Low
15,212,7,31.45,46.94429264,0,0,0,Minnesota,44.9,-93.1,76,vegetative,42.55888169,Low
15,212,7,31.45,46.94429264,0,0,0,Ohio,40.4,-82.9,81,reproductive,42.55888169,Low
15,212,7,31.45,46.94429264,0,0,0,Virginia,37.5,-77.5,96,reproductive,42.55888169,Low
15,212,7,31.45,46.94429264,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,42.55888169,Low
16,212,7,30.75,68.61978651,0,0,0,Arkansas,34.7,-92.4,90,reproductive,46.33634344,Low
16,212,7,30.75,68.61978651,0,0,0,Minnesota,44.9,-93.1,76,vegetative,46.33634344,Low
16,212,7,30.75,68.61978651,0,0,0,Ohio,40.4,-82.9,81,reproductive,46.33634344,Low
16,212,7,30.75,68.61978651,0,0,0,Virginia,37.5,-77.5,96,reproductive,46.33634344,Low
16,212,7,30.75,68.61978651,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,46.33634344,Low
17,212,7,30.05,60.56820219,0,0,0,Arkansas,34.7,-92.4,90,reproductive,43.25276043,Low
17,212,7,30.05,60.56820219,0,0,0,Minnesota,44.9,-93.1,76,vegetative,43.25276043,Low
17,212,7,30.05,60.56820219,0,0,0,Ohio,40.4,-82.9,81,reproductive,43.25276043,Low
17,212,7,30.05,60.56820219,0,0,0,Virginia,37.5,-77.5,96,reproductive,43.25276043,Low
17,212,7,30.05,60.56820219,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,43.25276043,Low
18,212,7,29.35,43.95275969,0,0,0,Arkansas,34.7,-92.4,90,reproductive,38.54281802,Low
18,212,7,29.35,43.95275969,0,0,0,Minnesota,44.9,-93.1,76,vegetative,38.54281802,Low
18,212,7,29.35,43.95275969,0,0,0,Ohio,40.4,-82.9,81,reproductive,38.54281802,Low
18,212,7,29.35,43.95275969,0,0,0,Virginia,37.5,-77.5,96,reproductive,38.54281802,Low
18,212,7,29.35,43.95275969,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,38.54281802,Low
19,212,7,28.65,83.72268914,0,0,0,Arkansas,34.7,-92.4,90,reproductive,45.44828078,Low
19,212,7,28.65,83.72268914,0,0,0,Minnesota,44.9,-93.1,76,vegetative,45.44828078,Low
19,212,7,28.65,83.72268914,0,0,0,Ohio,40.4,-82.9,81,reproductive,45.44828078,Low
19,212,7,28.65,83.72268914,0,0,0,Virginia,37.5,-77.5,96,reproductive,45.44828078,Low
19,212,7,28.65,83.72268914,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,45.44828078,Low
20,212,7,27.95,87.00274764,0,0,0,Arkansas,34.7,-92.4,90,reproductive,44.69286997,Low
20,212,7,27.95,87.00274764,0,0,0,Minnesota,44.9,-93.1,76,vegetative,44.69286997,Low
20,212,7,27.95,87.00274764,0,0,0,Ohio,40.4,-82.9,81,reproductive,44.69286997,Low
20,212,7,27.95,87.00274764,0,0,0,Virginia,37.5,-77.5,96,reproductive,44.69286997,Low
20,212,7,27.95,87.00274764,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,44.69286997,Low
21,212,7,27.25,33.32235932,0,0,0,Arkansas,34.7,-92.4,90,reproductive,33.39926882,Low
21,212,7,27.25,33.32235932,0,0,0,Minnesota,44.9,-93.1,76,vegetative,33.39926882,Low
21,212,7,27.25,33.32235932,0,0,0,Ohio,40.4,-82.9,81,reproductive,33.39926882,Low
21,212,7,27.25,33.32235932,0,0,0,Virginia,37.5,-77.5,96,reproductive,33.39926882,Low
21,212,7,27.25,33.32235932,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,33.39926882,Low
22,212,7,26.55,67.34092541,0,0,0,Arkansas,34.7,-92.4,90,reproductive,38.46441038,Low
22,212,7,26.55,67.34092541,0,0,0,Minnesota,44.9,-93.1,76,vegetative,38.46441038,Low
22,212,7,26.55,67.34092541,0,0,0,Ohio,40.4,-82.9,81,reproductive,38.46441038,Low
22,212,7,26.55,67.34092541,0,0,0,Virginia,37.5,-77.5,96,reproductive,38.46441038,Low
22,212,7,26.55,67.34092541,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,38.46441038,Low
23,212,7,25.85,54.90274141,0,0,0,Arkansas,34.7,-92.4,90,reproductive,35.16124137,Low
23,212,7,25.85,54.90274141,0,0,0,Minnesota,44.9,-93.1,76,vegetative,35.16124137,Low
23,212,7,25.85,54.90274141,0,0,0,Ohio,40.4,-82.9,81,reproductive,35.16124137,Low
23,212,7,25.85,54.90274141,0,0,0,Virginia,37.5,-77.5,96,reproductive,35.16124137,Low
23,212,7,25.85,54.90274141,0,0,0,Wisconsin,43.1,-89.4,71,vegetative,35.16124137,Low
0,213,7,29.4,61.55725862,15.05637628,4.266879672,14.48841204,Arkansas,34.7,-92.4,91,reproductive,42.31300213,Low
0,213,7,29.4,61.55725862,15.05637628,4.266879672,14.48841204,Minnesota,44.9,-93.1,77,vegetative,42.31300213,Low
0,213,7,29.4,61.55725862,15.05637628,4.266879672,14.48841204,Ohio,40.4,-82.9,82,reproductive,42.31300213,Low
0,213,7,29.4,61.55725862,15.05637628,4.266879672,14.48841204,Virginia,37.5,-77.5,97,reproductive,42.31300213,Low
0,213,7,29.4,61.55725862,15.05637628,4.266879672,14.48841204,Wisconsin,43.1,-89.4,72,vegetative,42.31300213,Low
1,213,7,28.74,52.42978355,266.7095132,125.7967172,23.30186461,Arkansas,34.7,-92.4,91,reproductive,39.31606122,Low
1,213,7,28.74,52.42978355,266.7095132,125.7967172,23.30186461,Minnesota,44.9,-93.1,77,vegetative,39.31606122,Low
1,213,7,28.74,52.42978355,266.7095132,125.7967172,23.30186461,Ohio,40.4,-82.9,82,reproductive,39.31606122,Low
1,213,7,28.74,52.42978355,266.7095132,125.7967172,23.30186461,Virginia,37.5,-77.5,97,reproductive,39.31606122,Low
1,213,7,28.74,52.42978355,266.7095132,125.7967172,23.30186461,Wisconsin,43.1,-89.4,72,vegetative,39.31606122,Low
2,213,7,28.08,58.46150902,456.4483824,294.1950326,91.77782039,Arkansas,34.7,-92.4,91,reproductive,39.41807559,Low
2,213,7,28.08,58.46150902,456.4483824,294.1950326,91.77782039,Minnesota,44.9,-93.1,77,vegetative,39.41807559,Low
2,213,7,28.08,58.46150902,456.4483824,294.1950326,91.77782039,Ohio,40.4,-82.9,82,reproductive,39.41807559,Low
2,213,7,28.08,58.46150902,456.4483824,294.1950326,91.77782039,Virginia,37.5,-77.5,97,reproductive,39.41807559,Low
2,213,7,28.08,58.46150902,456.4483824,294.1950326,91.77782039,Wisconsin,43.1,-89.4,72,vegetative,39.41807559,Low
3,213,7,27.42,49.40603603,596.2809834,422.9554342,145.7066064,Arkansas,34.7,-92.4,91,reproductive,36.63080905,Low
